# BEGIN DATA
Process=pp -> e~vj + ev~j
1.100000e+03 1.200000e+03 -3.313075e-03 -2.422928e-02 -2.422928e-02
1.200000e+03 1.300000e+03 -3.620307e-03 -2.698169e-02 -2.698169e-02
1.300000e+03 1.400000e+03 -3.933046e-03 -3.080685e-02 -3.080685e-02
1.400000e+03 1.600000e+03 -4.608771e-03 -2.715406e-02 -2.715406e-02
1.600000e+03 1.800000e+03 -5.500566e-03 -3.646682e-02 -3.646682e-02
1.800000e+03 2.000000e+03 -6.940869e-03 -4.310004e-02 -4.310004e-02
2.000000e+03 2.200000e+03 -7.535240e-03 -5.925804e-02 -5.925804e-02
2.200000e+03 2.400000e+03 -9.733329e-03 -5.606312e-02 -5.606312e-02
2.400000e+03 2.600000e+03 -1.279863e-02 -7.247378e-02 -7.247378e-02
2.600000e+03 2.800000e+03 -1.691809e-02 -9.301084e-02 -9.301084e-02
2.800000e+03 3.000000e+03 -2.131149e-02 -1.107764e-01 -1.107764e-01
3.000000e+03 6.500000e+03 -3.935884e-02 -1.247522e-01 -1.247522e-01
# END HISTO1D

# BEGIN HISTO1D evj_pTV_dK_PDF_86
# xlow   xhigh   val   errminus  errplus
3.000000e+01 4.000000e+01 3.586944e-04 5.512855e-03 5.512855e-03
4.000000e+01 5.000000e+01 3.761701e-04 6.861805e-03 6.861805e-03
5.000000e+01 6.000000e+01 4.061729e-04 7.067110e-03 7.067110e-03
6.000000e+01 7.000000e+01 4.336637e-04 7.341032e-03 7.341032e-03
7.000000e+01 8.000000e+01 4.392126e-04 9.383895e-03 9.383895e-03
8.000000e+01 9.000000e+01 4.649721e-04 1.079359e-02 1.079359e-02
9.000000e+01 1.000000e+02 5.196656e-04 1.054700e-02 1.054700e-02
1.000000e+02 1.100000e+02 4.983995e-04 1.473819e-02 1.473819e-02
1.100000e+02 1.200000e+02 5.244444e-04 1.829351e-02 1.829351e-02
1.200000e+02 1.300000e+02 5.690156e-04 5.654496e-02 5.654496e-02
1.300000e+02 1.400000e+02 5.282231e-04 7.291687e-02 7.291687e-02
1.400000e+02 1.500000e+02 6.499913e-04 2.073594e-02 2.073594e-02
1.500000e+02 2.000000e+02 6.219629e-04 5.545442e-03 5.545442e-03
2.000000e+02 2.500000e+02 7.001078e-04 4.542247e-03 4.542247e-03
2.500000e+02 3.000000e+02 7.790304e-04 5.794596e-03 5.794596e-03
3.000000e+02 3.500000e+02 8.117320e-04 9.003968e-03 9.003968e-03
3.500000e+02 4.000000e+02 9.066064e-04 1.032153e-02 1.032153e-02
4.000000e+02 4.500000e+02 9.615829e-04 8.978930e-03 8.978930e-03
4.500000e+02 5.000000e+02 1.012468e-03 1.041981e-02 1.041981e-02
5.000000e+02 5.500000e+02 1.111767e-03 1.184406e-02 1.184406e-02
5.500000e+02 6.000000e+02 1.125999e-03 1.245326e-02 1.245326e-02
6.000000e+02 6.500000e+02 1.257434e-03 1.426441e-02 1.426441e-02
6.500000e+02 7.000000e+02 1.324323e-03 1.496280e-02 1.496280e-02
7.000000e+02 7.500000e+02 1.343874e-03 1.741068e-02 1.741068e-02
7.500000e+02 8.000000e+02 1.448720e-03 1.954219e-02 1.954219e-02
8.000000e+02 8.500000e+02 1.538937e-03 2.019684e-02 2.019684e-02
8.500000e+02 9.000000e+02 1.653012e-03 2.182318e-02 2.182318e-02
9.000000e+02 9.500000e+02 1.694356e-03 2.428146e-02 2.428146e-02
9.500000e+02 1.000000e+03 1.740158e-03 2.699752e-02 2.699752e-02
1.000000e+03 1.100000e+03 1.940257e-03 2.081885e-02 2.081885e-02
1.100000e+03 1.200000e+03 2.221653e-03 2.426426e-02 2.426426e-02
1.200000e+03 1.300000e+03 2.610154e-03 2.702652e-02 2.702652e-02
1.300000e+03 1.400000e+03 2.827562e-03 3.086122e-02 3.086122e-02
1.400000e+03 1.600000e+03 3.354648e-03 2.720857e-02 2.720857e-02
1.600000e+03 1.800000e+03 4.623766e-03 3.656011e-02 3.656011e-02
1.800000e+03 2.000000e+03 6.284793e-03 4.325239e-02 4.325239e-02
2.000000e+03 2.200000e+03 7.399011e-03 5.948029e-02 5.948029e-02
2.200000e+03 2.400000e+03 1.083827e-02 5.640019e-02 5.640019e-02
2.400000e+03 2.600000e+03 1.287766e-02 7.288028e-02 7.288028e-02
2.600000e+03 2.800000e+03 1.542868e-02 9.363521e-02 9.363521e-02
2.800000e+03 3.000000e+03 1.890747e-02 1.116567e-01 1.116567e-01
3.000000e+03 6.500000e+03 2.121597e-02 1.261363e-01 1.261363e-01
# END HISTO1D

# BEGIN HISTO1D evj_pTV_dK_PDF_87
# xlow   xhigh   val   errminus  errplus
3.000000e+01 4.000000e+01 -1.095099e-03 -5.510188e-03 -5.510188e-03
4.000000e+01 5.000000e+01 -1.149100e-03 -6.858392e-03 -6.858392e-03
5.000000e+01 6.000000e+01 -1.230649e-03 -7.063069e-03 -7.063069e-03
6.000000e+01 7.000000e+01 -1.289100e-03 -7.336592e-03 -7.336592e-03
7.000000e+01 8.000000e+01 -1.348859e-03 -9.378303e-03 -9.378303e-03
8.000000e+01 9.000000e+01 -1.390897e-03 -1.078733e-02 -1.078733e-02
9.000000e+01 1.000000e+02 -1.466720e-03 -1.054037e-02 -1.054037e-02
1.000000e+02 1.100000e+02 -1.532833e-03 -1.472863e-02 -1.472863e-02
1.100000e+02 1.200000e+02 -1.556098e-03 -1.828124e-02 -1.828124e-02
1.200000e+02 1.300000e+02 -1.629322e-03 -5.651598e-02 -5.651598e-02
1.300000e+02 1.400000e+02 -1.601027e-03 -7.288066e-02 -7.288066e-02
1.400000e+02 1.500000e+02 -1.760788e-03 -2.072087e-02 -2.072087e-02
1.500000e+02 2.000000e+02 -1.815645e-03 -5.541416e-03 -5.541416e-03
2.000000e+02 2.500000e+02 -2.000221e-03 -4.538326e-03 -4.538326e-03
2.500000e+02 3.000000e+02 -2.193953e-03 -5.789167e-03 -5.789167e-03
3.000000e+02 3.500000e+02 -2.328058e-03 -8.994822e-03 -8.994822e-03
3.500000e+02 4.000000e+02 -2.487678e-03 -1.030893e-02 -1.030893e-02
4.000000e+02 4.500000e+02 -2.618640e-03 -8.969808e-03 -8.969808e-03
4.500000e+02 5.000000e+02 -2.760107e-03 -1.040873e-02 -1.040873e-02
5.000000e+02 5.500000e+02 -2.882028e-03 -1.183052e-02 -1.183052e-02
5.500000e+02 6.000000e+02 -3.014375e-03 -1.243853e-02 -1.243853e-02
6.000000e+02 6.500000e+02 -3.206906e-03 -1.424610e-02 -1.424610e-02
6.500000e+02 7.000000e+02 -3.327984e-03 -1.494359e-02 -1.494359e-02
7.000000e+02 7.500000e+02 -3.442131e-03 -1.738734e-02 -1.738734e-02
7.500000e+02 8.000000e+02 -3.584813e-03 -1.951377e-02 -1.951377e-02
8.000000e+02 8.500000e+02 -3.678330e-03 -2.016734e-02 -2.016734e-02
8.500000e+02 9.000000e+02 -3.909450e-03 -2.178978e-02 -2.178978e-02
9.000000e+02 9.500000e+02 -3.959908e-03 -2.424292e-02 -2.424292e-02
9.500000e+02 1.000000e+03 -4.076213e-03 -2.695331e-02 -2.695331e-02
1.000000e+03 1.100000e+03 -4.203332e-03 -2.078444e-02 -2.078444e-02
1.100000e+03 1.200000e+03 -4.661622e-03 -2.421950e-02 -2.421950e-02
1.200000e+03 1.300000e+03 -4.818444e-03 -2.697153e-02 -2.697153e-02
1.300000e+03 1.400000e+03 -5.111412e-03 -3.079548e-02 -3.079548e-02
1.400000e+03 1.600000e+03 -5.263016e-03 -2.714521e-02 -2.714521e-02
1.600000e+03 1.800000e+03 -5.584261e-03 -3.645729e-02 -3.645729e-02
1.800000e+03 2.000000e+03 -5.424626e-03 -4.310498e-02 -4.310498e-02
2.000000e+03 2.200000e+03 -5.006277e-03 -5.927223e-02 -5.927223e-02
2.200000e+03 2.400000e+03 -3.622967e-03 -5.602724e-02 -5.602724e-02
2.400000e+03 2.600000e+03 1.186216e-03 7.259102e-02 7.259102e-02
2.600000e+03 2.800000e+03 7.223782e-03 9.328852e-02 9.328852e-02
2.800000e+03 3.000000e+03 1.422271e-02 1.112608e-01 1.112608e-01
3.000000e+03 6.500000e+03 6.158085e-02 1.264087e-01 1.264087e-01
# END HISTO1D

# BEGIN HISTO1D evj_pTV_dK_PDF_88
# xlow   xhigh   val   errminus  errplus
3.000000e+01 4.000000e+01 -4.513199e-04 -5.511397e-03 -5.511397e-03
4.000000e+01 5.000000e+01 -4.897824e-04 -6.860083e-03 -6.860083e-03
5.000000e+01 6.000000e+01 -5.092450e-04 -7.065172e-03 -7.065172e-03
6.000000e+01 7.000000e+01 -5.590608e-04 -7.338459e-03 -7.338459e-03
7.000000e+01 8.000000e+01 -5.806174e-04 -9.380698e-03 -9.380698e-03
8.000000e+01 9.000000e+01 -6.156413e-04 -1.079003e-02 -1.079003e-02
9.000000e+01 1.000000e+02 -6.282402e-04 -1.054334e-02 -1.054334e-02
1.000000e+02 1.100000e+02 -6.652457e-04 -1.473314e-02 -1.473314e-02
1.100000e+02 1.200000e+02 -6.951210e-04 -1.828663e-02 -1.828663e-02
1.200000e+02 1.300000e+02 -7.196678e-04 -5.652270e-02 -5.652270e-02
1.300000e+02 1.400000e+02 -7.298957e-04 -7.288866e-02 -7.288866e-02
1.400000e+02 1.500000e+02 -7.612545e-04 -2.072707e-02 -2.072707e-02
1.500000e+02 2.000000e+02 -8.183321e-04 -5.543063e-03 -5.543063e-03
2.000000e+02 2.500000e+02 -9.125237e-04 -4.539774e-03 -4.539774e-03
2.500000e+02 3.000000e+02 -1.016857e-03 -5.791397e-03 -5.791397e-03
3.000000e+02 3.500000e+02 -1.080197e-03 -8.997058e-03 -8.997058e-03
3.500000e+02 4.000000e+02 -1.186421e-03 -1.030901e-02 -1.030901e-02
4.000000e+02 4.500000e+02 -1.254329e-03 -8.973350e-03 -8.973350e-03
4.500000e+02 5.000000e+02 -1.362956e-03 -1.041298e-02 -1.041298e-02
5.000000e+02 5.500000e+02 -1.425628e-03 -1.183561e-02 -1.183561e-02
5.500000e+02 6.000000e+02 -1.504187e-03 -1.244344e-02 -1.244344e-02
6.000000e+02 6.500000e+02 -1.609238e-03 -1.425229e-02 -1.425229e-02
6.500000e+02 7.000000e+02 -1.686908e-03 -1.495004e-02 -1.495004e-02
7.000000e+02 7.500000e+02 -1.782587e-03 -1.739522e-02 -1.739522e-02
7.500000e+02 8.000000e+02 -1.880089e-03 -1.952300e-02 -1.952300e-02
8.000000e+02 8.500000e+02 -1.957340e-03 -2.017660e-02 -2.017660e-02
8.500000e+02 9.000000e+02 -2.058499e-03 -2.180036e-02 -2.180036e-02
9.000000e+02 9.500000e+02 -2.162141e-03 -2.425382e-02 -2.425382e-02
9.500000e+02 1.000000e+03 -2.295790e-03 -2.696610e-02 -2.696610e-02
1.000000e+03 1.100000e+03 -2.367955e-03 -2.079462e-02 -2.079462e-02
1.100000e+03 1.200000e+03 -2.595589e-03 -2.423302e-02 -2.423302e-02
1.200000e+03 1.300000e+03 -2.784736e-03 -2.698716e-02 -2.698716e-02
1.300000e+03 1.400000e+03 -2.996681e-03 -3.081273e-02 -3.081273e-02
1.400000e+03 1.600000e+03 -3.131503e-03 -2.716168e-02 -2.716168e-02
1.600000e+03 1.800000e+03 -3.410476e-03 -3.648209e-02 -3.648209e-02
1.800000e+03 2.000000e+03 -3.460835e-03 -4.311929e-02 -4.311929e-02
2.000000e+03 2.200000e+03 -3.973489e-03 -5.926916e-02 -5.926916e-02
2.200000e+03 2.400000e+03 -3.093113e-03 -5.612763e-02 -5.612763e-02
2.400000e+03 2.600000e+03 -3.328036e-03 -7.256605e-02 -7.256605e-02
2.600000e+03 2.800000e+03 -8.580884e-04 -9.322511e-02 -9.322511e-02
2.800000e+03 3.000000e+03 -8.700463e-05 -1.110242e-01 -1.110242e-01
3.000000e+03 6.500000e+03 1.884153e-02 1.255895e-01 1.255895e-01
# END HISTO1D

# BEGIN HISTO1D evj_pTV_dK_PDF_89
# xlow   xhigh   val   errminus  errplus
3.000000e+01 4.000000e+01 -4.476905e-04 -5.511322e-03 -5.511322e-03
4.000000e+01 5.000000e+01 -4.747396e-04 -6.859995e-03 -6.859995e-03
5.000000e+01 6.000000e+01 -5.060835e-04 -7.065041e-03 -7.065041e-03
6.000000e+01 7.000000e+01 -5.339835e-04 -7.338430e-03 -7.338430e-03
7.000000e+01 8.000000e+01 -5.481260e-04 -9.380320e-03 -9.380320e-03
8.000000e+01 9.000000e+01 -5.781316e-04 -1.078981e-02 -1.078981e-02
9.000000e+01 1.000000e+02 -6.087194e-04 -1.054337e-02 -1.054337e-02
1.000000e+02 1.100000e+02 -6.214492e-04 -1.473300e-02 -1.473300e-02
1.100000e+02 1.200000e+02 -6.264166e-04 -1.828610e-02 -1.828610e-02
1.200000e+02 1.300000e+02 -6.759888e-04 -5.653060e-02 -5.653060e-02
1.300000e+02 1.400000e+02 -6.662742e-04 -7.289942e-02 -7.289942e-02
1.400000e+02 1.500000e+02 -7.190663e-04 -2.072620e-02 -2.072620e-02
1.500000e+02 2.000000e+02 -7.547843e-04 -5.542619e-03 -5.542619e-03
2.000000e+02 2.500000e+02 -8.445589e-04 -4.540064e-03 -4.540064e-03
2.500000e+02 3.000000e+02 -9.164649e-04 -5.791410e-03 -5.791410e-03
3.000000e+02 3.500000e+02 -9.801449e-04 -8.996544e-03 -8.996544e-03
3.500000e+02 4.000000e+02 -1.040061e-03 -1.030706e-02 -1.030706e-02
4.000000e+02 4.500000e+02 -1.119003e-03 -8.973695e-03 -8.973695e-03
4.500000e+02 5.000000e+02 -1.161924e-03 -1.041343e-02 -1.041343e-02
5.000000e+02 5.500000e+02 -1.227267e-03 -1.183620e-02 -1.183620e-02
5.500000e+02 6.000000e+02 -1.276742e-03 -1.244456e-02 -1.244456e-02
6.000000e+02 6.500000e+02 -1.337774e-03 -1.425349e-02 -1.425349e-02
6.500000e+02 7.000000e+02 -1.385218e-03 -1.495116e-02 -1.495116e-02
7.000000e+02 7.500000e+02 -1.488613e-03 -1.739640e-02 -1.739640e-02
7.500000e+02 8.000000e+02 -1.546409e-03 -1.952482e-02 -1.952482e-02
8.000000e+02 8.500000e+02 -1.592578e-03 -2.017919e-02 -2.017919e-02
8.500000e+02 9.000000e+02 -1.706358e-03 -2.180324e-02 -2.180324e-02
9.000000e+02 9.500000e+02 -1.835711e-03 -2.425793e-02 -2.425793e-02
9.500000e+02 1.000000e+03 -1.879565e-03 -2.696987e-02 -2.696987e-02
1.000000e+03 1.100000e+03 -2.034639e-03 -2.079658e-02 -2.079658e-02
1.100000e+03 1.200000e+03 -2.230849e-03 -2.423572e-02 -2.423572e-02
1.200000e+03 1.300000e+03 -2.551901e-03 -2.698921e-02 -2.698921e-02
1.300000e+03 1.400000e+03 -2.750173e-03 -3.081519e-02 -3.081519e-02
1.400000e+03 1.600000e+03 -3.528825e-03 -2.715957e-02 -2.715957e-02
1.600000e+03 1.800000e+03 -4.205170e-03 -3.646978e-02 -3.646978e-02
1.800000e+03 2.000000e+03 -5.408592e-03 -4.310212e-02 -4.310212e-02
2.000000e+03 2.200000e+03 -6.339631e-03 -5.925175e-02 -5.925175e-02
2.200000e+03 2.400000e+03 -7.650694e-03 -5.607257e-02 -5.607257e-02
2.400000e+03 2.600000e+03 -8.986794e-03 -7.254534e-02 -7.254534e-02
2.600000e+03 2.800000e+03 -1.030783e-02 -9.317013e-02 -9.317013e-02
2.800000e+03 3.000000e+03 -1.192866e-02 -1.110404e-01 -1.110404e-01
3.000000e+03 6.500000e+03 -1.933397e-02 -1.253690e-01 -1.253690e-01
# END HISTO1D

# BEGIN HISTO1D evj_pTV_dK_PDF_90
# xlow   xhigh   val   errminus  errplus
3.000000e+01 4.000000e+01 1.986253e-04 5.512628e-03 5.512628e-03
4.000000e+01 5.000000e+01 2.062052e-04 6.861379e-03 6.861379e-03
5.000000e+01 6.000000e+01 2.111932e-04 7.066503e-03 7.066503e-03
6.000000e+01 7.000000e+01 2.145779e-04 7.340328e-03 7.340328e-03
7.000000e+01 8.000000e+01 2.188080e-04 9.383169e-03 9.383169e-03
8.000000e+01 9.000000e+01 2.112224e-04 1.079303e-02 1.079303e-02
9.000000e+01 1.000000e+02 2.308765e-04 1.054640e-02 1.054640e-02
1.000000e+02 1.100000e+02 2.585835e-04 1.473747e-02 1.473747e-02
1.100000e+02 1.200000e+02 2.286984e-04 1.829237e-02 1.829237e-02
1.200000e+02 1.300000e+02 2.486023e-04 5.654280e-02 5.654280e-02
1.300000e+02 1.400000e+02 2.495268e-04 7.291436e-02 7.291436e-02
1.400000e+02 1.500000e+02 2.565927e-04 2.073372e-02 2.073372e-02
1.500000e+02 2.000000e+02 2.675185e-04 5.545529e-03 5.545529e-03
2.000000e+02 2.500000e+02 2.934772e-04 4.541334e-03 4.541334e-03
2.500000e+02 3.000000e+02 3.277954e-04 5.793826e-03 5.793826e-03
3.000000e+02 3.500000e+02 3.148410e-04 9.002782e-03 9.002782e-03
3.500000e+02 4.000000e+02 3.872223e-04 1.032122e-02 1.032122e-02
4.000000e+02 4.500000e+02 3.838388e-04 8.977654e-03 8.977654e-03
4.500000e+02 5.000000e+02 4.295217e-04 1.041777e-02 1.041777e-02
5.000000e+02 5.500000e+02 4.461519e-04 1.184173e-02 1.184173e-02
5.500000e+02 6.000000e+02 4.644425e-04 1.245077e-02 1.245077e-02
6.000000e+02 6.500000e+02 5.047320e-04 1.426074e-02 1.426074e-02
6.500000e+02 7.000000e+02 5.347568e-04 1.495901e-02 1.495901e-02
7.000000e+02 7.500000e+02 5.552711e-04 1.740635e-02 1.740635e-02
7.500000e+02 8.000000e+02 6.225413e-04 1.953673e-02 1.953673e-02
8.000000e+02 8.500000e+02 6.017049e-04 2.019058e-02 2.019058e-02
8.500000e+02 9.000000e+02 6.829815e-04 2.181636e-02 2.181636e-02
9.000000e+02 9.500000e+02 7.362213e-04 2.427309e-02 2.427309e-02
9.500000e+02 1.000000e+03 8.126510e-04 2.698892e-02 2.698892e-02
1.000000e+03 1.100000e+03 8.998314e-04 2.081247e-02 2.081247e-02
1.100000e+03 1.200000e+03 1.102138e-03 2.425640e-02 2.425640e-02
1.200000e+03 1.300000e+03 1.360991e-03 2.701576e-02 2.701576e-02
1.300000e+03 1.400000e+03 1.527588e-03 3.084913e-02 3.084913e-02
1.400000e+03 1.600000e+03 2.213584e-03 2.719798e-02 2.719798e-02
1.600000e+03 1.800000e+03 3.574300e-03 3.655286e-02 3.655286e-02
1.800000e+03 2.000000e+03 5.465826e-03 4.322146e-02 4.322146e-02
2.000000e+03 2.200000e+03 7.571063e-03 5.946133e-02 5.946133e-02
2.200000e+03 2.400000e+03 1.225284e-02 5.627392e-02 5.627392e-02
2.400000e+03 2.600000e+03 1.891147e-02 7.288993e-02 7.288993e-02
2.600000e+03 2.800000e+03 2.876161e-02 9.374468e-02 9.374468e-02
2.800000e+03 3.000000e+03 4.198670e-02 1.118059e-01 1.118059e-01
3.000000e+03 6.500000e+03 1.002002e-01 1.270069e-01 1.270069e-01
# END HISTO1D

# BEGIN HISTO1D evj_pTV_dK_PDF_91
# xlow   xhigh   val   errminus  errplus
3.000000e+01 4.000000e+01 -2.652636e-04 -5.511694e-03 -5.511694e-03
4.000000e+01 5.000000e+01 -2.825744e-04 -6.860354e-03 -6.860354e-03
5.000000e+01 6.000000e+01 -3.077120e-04 -7.065286e-03 -7.065286e-03
6.000000e+01 7.000000e+01 -3.331002e-04 -7.338754e-03 -7.338754e-03
7.000000e+01 8.000000e+01 -3.302849e-04 -9.381008e-03 -9.381008e-03
8.000000e+01 9.000000e+01 -3.550350e-04 -1.079061e-02 -1.079061e-02
9.000000e+01 1.000000e+02 -3.851557e-04 -1.054410e-02 -1.054410e-02
1.000000e+02 1.100000e+02 -3.927331e-04 -1.473377e-02 -1.473377e-02
1.100000e+02 1.200000e+02 -3.895818e-04 -1.828732e-02 -1.828732e-02
1.200000e+02 1.300000e+02 -4.303948e-04 -5.653001e-02 -5.653001e-02
1.300000e+02 1.400000e+02 -4.235543e-04 -7.289845e-02 -7.289845e-02
1.400000e+02 1.500000e+02 -4.719409e-04 -2.072965e-02 -2.072965e-02
1.500000e+02 2.000000e+02 -4.794039e-04 -5.544078e-03 -5.544078e-03
2.000000e+02 2.500000e+02 -5.317167e-04 -4.540279e-03 -4.540279e-03
2.500000e+02 3.000000e+02 -5.752537e-04 -5.792021e-03 -5.792021e-03
3.000000e+02 3.500000e+02 -6.146003e-04 -8.997957e-03 -8.997957e-03
3.500000e+02 4.000000e+02 -6.631770e-04 -1.030916e-02 -1.030916e-02
4.000000e+02 4.500000e+02 -6.811304e-04 -8.974905e-03 -8.974905e-03
4.500000e+02 5.000000e+02 -7.046811e-04 -1.041464e-02 -1.041464e-02
5.000000e+02 5.500000e+02 -7.302528e-04 -1.183771e-02 -1.183771e-02
5.500000e+02 6.000000e+02 -7.472491e-04 -1.244642e-02 -1.244642e-02
6.000000e+02 6.500000e+02 -8.186670e-04 -1.425545e-02 -1.425545e-02
6.500000e+02 7.000000e+02 -8.545877e-04 -1.495359e-02 -1.495359e-02
7.000000e+02 7.500000e+02 -8.229727e-04 -1.739997e-02 -1.739997e-02
7.500000e+02 8.000000e+02 -8.555819e-04 -1.952846e-02 -1.952846e-02
8.000000e+02 8.500000e+02 -8.929984e-04 -2.018241e-02 -2.018241e-02
8.500000e+02 9.000000e+02 -9.531249e-04 -2.180725e-02 -2.180725e-02
9.000000e+02 9.500000e+02 -1.011292e-03 -2.426211e-02 -2.426211e-02
9.500000e+02 1.000000e+03 -9.776269e-04 -2.697617e-02 -2.697617e-02
1.000000e+03 1.100000e+03 -1.109618e-03 -2.080216e-02 -2.080216e-02
1.100000e+03 1.200000e+03 -1.174778e-03 -2.424218e-02 -2.424218e-02
1.200000e+03 1.300000e+03 -1.468682e-03 -2.699728e-02 -2.699728e-02
1.300000e+03 1.400000e+03 -1.438930e-03 -3.082598e-02 -3.082598e-02
1.400000e+03 1.600000e+03 -1.625490e-03 -2.717360e-02 -2.717360e-02
1.600000e+03 1.800000e+03 -1.899054e-03 -3.649898e-02 -3.649898e-02
1.800000e+03 2.000000e+03 -2.838386e-03 -4.313491e-02 -4.313491e-02
2.000000e+03 2.200000e+03 -2.841427e-03 -5.932165e-02 -5.932165e-02
2.200000e+03 2.400000e+03 -5.059326e-03 -5.606646e-02 -5.606646e-02
2.400000e+03 2.600000e+03 -5.599884e-03 -7.256949e-02 -7.256949e-02
2.600000e+03 2.800000e+03 -7.548361e-03 -9.316435e-02 -9.316435e-02
2.800000e+03 3.000000e+03 -1.077037e-02 -1.109400e-01 -1.109400e-01
3.000000e+03 6.500000e+03 -1.584583e-02 -1.251650e-01 -1.251650e-01
# END HISTO1D

# BEGIN HISTO1D evj_pTV_dK_PDF_92
# xlow   xhigh   val   errminus  errplus
3.000000e+01 4.000000e+01 -1.339127e-04 -5.512004e-03 -5.512004e-03
4.000000e+01 5.000000e+01 -1.506782e-04 -6.860628e-03 -6.860628e-03
5.000000e+01 6.000000e+01 -1.575180e-04 -7.065534e-03 -7.065534e-03
6.000000e+01 7.000000e+01 -1.665429e-04 -7.339132e-03 -7.339132e-03
7.000000e+01 8.000000e+01 -1.890611e-04 -9.381489e-03 -9.381489e-03
8.000000e+01 9.000000e+01 -1.807927e-04 -1.079128e-02 -1.079128e-02
9.000000e+01 1.000000e+02 -2.032467e-04 -1.054467e-02 -1.054467e-02
1.000000e+02 1.100000e+02 -1.903623e-04 -1.473435e-02 -1.473435e-02
1.100000e+02 1.200000e+02 -2.338613e-04 -1.828793e-02 -1.828793e-02
1.200000e+02 1.300000e+02 -2.076554e-04 -5.654039e-02 -5.654039e-02
1.300000e+02 1.400000e+02 -2.706852e-04 -7.291104e-02 -7.291104e-02
1.400000e+02 1.500000e+02 -2.089307e-04 -2.073175e-02 -2.073175e-02
1.500000e+02 2.000000e+02 -2.597998e-04 -5.544697e-03 -5.544697e-03
2.000000e+02 2.500000e+02 -2.925668e-04 -4.540582e-03 -4.540582e-03
2.500000e+02 3.000000e+02 -2.963968e-04 -5.792407e-03 -5.792407e-03
3.000000e+02 3.500000e+02 -3.680031e-04 -8.999518e-03 -8.999518e-03
3.500000e+02 4.000000e+02 -3.322119e-04 -1.031397e-02 -1.031397e-02
4.000000e+02 4.500000e+02 -3.877963e-04 -8.975361e-03 -8.975361e-03
4.500000e+02 5.000000e+02 -3.928509e-04 -1.041543e-02 -1.041543e-02
5.000000e+02 5.500000e+02 -4.150950e-04 -1.183856e-02 -1.183856e-02
5.500000e+02 6.000000e+02 -4.295196e-04 -1.244741e-02 -1.244741e-02
6.000000e+02 6.500000e+02 -4.213963e-04 -1.425702e-02 -1.425702e-02
6.500000e+02 7.000000e+02 -4.343219e-04 -1.495503e-02 -1.495503e-02
7.000000e+02 7.500000e+02 -4.625102e-04 -1.740138e-02 -1.740138e-02
7.500000e+02 8.000000e+02 -5.356106e-04 -1.953001e-02 -1.953001e-02
8.000000e+02 8.500000e+02 -5.350194e-04 -2.018398e-02 -2.018398e-02
8.500000e+02 9.000000e+02 -5.042269e-04 -2.180942e-02 -2.180942e-02
9.000000e+02 9.500000e+02 -5.306139e-04 -2.426519e-02 -2.426519e-02
9.500000e+02 1.000000e+03 -5.163873e-04 -2.697985e-02 -2.697985e-02
1.000000e+03 1.100000e+03 -6.252154e-04 -2.080401e-02 -2.080401e-02
1.100000e+03 1.200000e+03 -7.971469e-04 -2.424341e-02 -2.424341e-02
1.200000e+03 1.300000e+03 -7.325653e-04 -2.700138e-02 -2.700138e-02
1.300000e+03 1.400000e+03 -9.440694e-04 -3.082914e-02 -3.082914e-02
1.400000e+03 1.600000e+03 -1.143327e-03 -2.717683e-02 -2.717683e-02
1.600000e+03 1.800000e+03 -1.495599e-03 -3.650560e-02 -3.650560e-02
1.800000e+03 2.000000e+03 -1.666639e-03 -4.315454e-02 -4.315454e-02
2.000000e+03 2.200000e+03 -2.369862e-03 -5.930650e-02 -5.930650e-02
2.200000e+03 2.400000e+03 -3.019025e-03 -5.615869e-02 -5.615869e-02
2.400000e+03 2.600000e+03 -4.870958e-03 -7.260500e-02 -7.260500e-02
2.600000e+03 2.800000e+03 -8.417145e-03 -9.318150e-02 -9.318150e-02
2.800000e+03 3.000000e+03 -6.761859e-03 -1.110180e-01 -1.110180e-01
3.000000e+03 6.500000e+03 -2.696674e-02 -1.248865e-01 -1.248865e-01
# END HISTO1D

# BEGIN HISTO1D evj_pTV_dK_PDF_93
# xlow   xhigh   val   errminus  errplus
3.000000e+01 4.000000e+01 -2.372354e-04 -5.511793e-03 -5.511793e-03
4.000000e+01 5.000000e+01 -2.540503e-04 -6.860518e-03 -6.860518e-03
5.000000e+01 6.000000e+01 -2.610938e-04 -7.065679e-03 -7.065679e-03
6.000000e+01 7.000000e+01 -2.772590e-04 -7.339168e-03 -7.339168e-03
7.000000e+01 8.000000e+01 -2.851197e-04 -9.381544e-03 -9.381544e-03
8.000000e+01 9.000000e+01 -3.053420e-04 -1.079114e-02 -1.079114e-02
9.000000e+01 1.000000e+02 -3.110196e-04 -1.054446e-02 -1.054446e-02
1.000000e+02 1.100000e+02 -3.072110e-04 -1.473509e-02 -1.473509e-02
1.100000e+02 1.200000e+02 -3.317071e-04 -1.828918e-02 -1.828918e-02
1.200000e+02 1.300000e+02 -3.399186e-04 -5.653322e-02 -5.653322e-02
1.300000e+02 1.400000e+02 -3.345989e-04 -7.290238e-02 -7.290238e-02
1.400000e+02 1.500000e+02 -3.553114e-04 -2.072985e-02 -2.072985e-02
1.500000e+02 2.000000e+02 -3.802081e-04 -5.544152e-03 -5.544152e-03
2.000000e+02 2.500000e+02 -4.162884e-04 -4.540526e-03 -4.540526e-03
